report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label,manual_decision,decision_time,feedback_label,risk_score,risk_level
R4768,245,25022.34720351974,500000,1,0,2,0,,,,0.41868454,🟢 低风险
R4769,84,3776.793867062346,100000,0,0,1,0,,,,0.21589586,🟢 低风险
R4770,1,18866.452058927003,50000,1,1,3,1,,,,0.9948835,🔴 高风险
R4771,103,21315.51640177496,100000,0,0,4,0,,,,0.5011309,🟠 中风险
R4772,53,16893.707601631195,200000,3,0,1,1,,,,0.85278404,🔴 高风险
R4773,341,18276.073001907687,100000,0,0,4,1,,,,0.46288472,🟢 低风险
R4774,82,4147.539892701427,50000,2,0,1,1,,,,0.7309568,🟠 中风险
R4775,351,23564.77104669492,200000,1,0,1,1,,,,0.7618988,🟠 中风险
R4776,0,26476.059825670705,50000,1,0,1,1,,,,0.9667927,🔴 高风险
R4777,73,24935.37294203767,50000,1,0,4,0,,,,0.25542873,🟢 低风险
R4778,55,30387.27059442183,500000,1,0,1,0,,,,0.6318418,🟠 中风险
R4779,53,22015.29605782502,200000,1,1,3,1,,,,0.9476062,🔴 高风险
R4780,14,24786.81180650937,200000,1,1,3,1,,,,0.9889874,🔴 高风险
R4781,41,21560.907384568523,50000,1,0,3,1,,,,0.53885114,🟠 中风险
R4782,162,26875.50719592494,100000,3,0,1,1,,,,0.96988714,🔴 高风险
R4783,68,4227.703638678779,200000,1,0,2,0,,,,0.21902375,🟢 低风险
R4784,108,11064.190320219892,100000,2,0,2,1,,,,0.3727291,🟢 低风险
R4785,94,35868.99657033091,100000,0,1,3,0,,,,0.32189474,🟢 低风险
R4786,417,1000.0,200000,2,0,1,1,,,,0.84909445,🔴 高风险
R4787,471,18598.22070174656,100000,1,0,4,1,,,,0.5948781,🟠 中风险
R4788,135,31722.74959608068,200000,2,0,4,1,,,,0.36427975,🟢 低风险
R4789,80,19067.39334458236,500000,0,0,3,0,,,,0.44061118,🟢 低风险
R4790,22,15949.889285493024,200000,2,0,1,1,,,,0.98125684,🔴 高风险
R4791,613,21294.216768153005,200000,3,1,4,1,,,,0.99630535,🔴 高风险
R4792,12,16468.798199975536,200000,3,1,4,1,,,,0.99148387,🔴 高风险
R4793,70,20308.49492756939,500000,1,0,4,1,,,,0.4501025,🟢 低风险
R4794,70,13166.189634798704,100000,1,0,2,0,,,,0.277657,🟢 低风险
R4795,77,31086.74419955724,500000,1,0,2,1,,,,0.5196694,🟠 中风险
R4796,35,34232.64921065661,100000,1,0,4,1,,,,0.8835626,🔴 高风险
R4797,305,18666.096778883773,200000,0,0,1,0,,,,0.4459998,🟢 低风险
R4798,26,6135.105793087567,200000,1,0,4,1,,,,0.9565283,🔴 高风险
R4799,201,14761.568296866048,500000,0,0,4,1,,,,0.43237537,🟢 低风险
R4800,26,18160.11339897036,500000,1,0,2,1,,,,0.8954892,🔴 高风险
R4801,14,25055.38876903208,500000,0,0,1,1,,,,0.9751614,🔴 高风险
R4802,480,9919.86776829322,500000,2,1,3,1,,,,0.97783786,🔴 高风险
R4803,42,12308.376813578492,200000,0,0,1,1,,,,0.60318923,🟠 中风险
R4804,344,25106.761378588075,200000,1,0,1,1,,,,0.51157075,🟠 中风险
R4805,157,29389.08832039558,50000,1,0,2,1,,,,0.7538728,🟠 中风险
R4806,16,13784.05954829316,500000,2,0,1,1,,,,0.96969676,🔴 高风险
R4807,622,6667.82946049004,500000,1,0,2,1,,,,0.7719914,🟠 中风险
R4808,56,52841.18201287884,100000,4,0,1,1,,,,0.99427843,🔴 高风险
R4809,392,27833.04237088713,100000,1,0,2,1,,,,0.74434686,🟠 中风险
R4810,36,17329.962382329682,200000,0,0,1,0,,,,0.18364272,🟢 低风险
R4811,384,28690.3127553084,50000,2,0,1,1,,,,0.5715577,🟠 中风险
R4812,2,18755.43370285578,500000,1,0,1,1,,,,0.9730613,🔴 高风险
R4813,143,28671.568891001865,50000,1,1,1,0,,,,0.9372717,🔴 高风险
R4814,293,21593.931977762222,50000,1,1,3,1,,,,0.92846036,🔴 高风险
R4815,546,20912.71898167573,200000,1,0,3,0,,,,0.4091937,🟢 低风险
R4816,479,18864.18131769212,50000,1,0,2,1,,,,0.50516844,🟠 中风险
R4817,342,5526.186665369101,500000,1,0,3,1,,,,0.6795751,🟠 中风险
R4818,438,39380.94899393139,200000,3,0,4,0,,,,0.3462328,🟢 低风险
R4819,44,10584.660797322564,50000,0,0,3,0,,,,0.44115463,🟢 低风险
R4820,66,6399.764236894054,200000,2,0,2,0,,,,0.3334232,🟢 低风险
R4821,68,17871.401172436326,200000,1,0,4,0,,,,0.38872755,🟢 低风险
R4822,94,10385.281864894932,100000,0,0,3,0,,,,0.38002264,🟢 低风险
R4823,99,19482.87209439729,200000,3,0,4,1,,,,0.92896813,🔴 高风险
R4824,157,26877.63848561769,50000,4,0,4,1,,,,0.9732808,🔴 高风险
R4825,34,29953.02900529223,100000,0,0,4,1,,,,0.7608469,🟠 中风险
R4826,235,28147.307216216817,500000,2,0,2,0,,,,0.499753,🟢 低风险
R4827,36,16943.6794521432,500000,2,0,3,1,,,,0.75300604,🟠 中风险
R4828,74,20495.91827661586,500000,0,0,2,0,,,,0.5832207,🟠 中风险
R4829,139,24078.79050897491,500000,0,0,2,0,,,,0.4702009,🟢 低风险
R4830,318,2422.1257605792744,500000,0,0,3,0,,,,0.2658907,🟢 低风险
R4831,269,25705.8470011986,50000,1,1,2,1,,,,0.95157,🔴 高风险
R4832,207,5427.007124161684,200000,0,1,1,1,,,,0.9371869,🔴 高风险
R4833,33,40403.46598906489,100000,1,0,3,1,,,,0.6502576,🟠 中风险
R4834,158,15954.849153583047,200000,2,0,1,0,,,,0.76269186,🟠 中风险
R4835,18,18151.248228054086,200000,4,0,3,1,,,,0.99049336,🔴 高风险
R4836,94,12302.929007621446,50000,2,0,3,0,,,,0.30323988,🟢 低风险
R4837,106,13700.299681443104,50000,2,0,2,0,,,,0.42838696,🟢 低风险
R4838,8,42740.9356914324,50000,0,0,2,1,,,,0.97811985,🔴 高风险
R4839,64,29403.69688623297,100000,0,0,2,0,,,,0.083197854,🟢 低风险
R4840,623,4507.975548521617,50000,1,0,4,0,,,,0.6297132,🟠 中风险
R4841,614,35042.129006852294,200000,0,0,3,1,,,,0.82774216,🔴 高风险
R4842,86,31932.42275141432,100000,1,0,4,1,,,,0.5825341,🟠 中风险
R4843,8,17187.875377117114,50000,1,0,2,1,,,,0.94979,🔴 高风险
R4844,39,23066.969420298377,50000,2,0,1,0,,,,0.34542885,🟢 低风险
R4845,99,19850.559205789257,50000,2,0,1,0,,,,0.49072894,🟢 低风险
R4846,590,39725.79904446933,200000,2,0,3,0,,,,0.5560016,🟠 中风险
R4847,30,12037.098110079096,50000,1,1,4,1,,,,0.9888411,🔴 高风险
R4848,288,21460.10609775727,200000,1,0,3,1,,,,0.6952835,🟠 中风险
R4849,23,15718.546690071951,100000,1,0,2,1,,,,0.9432184,🔴 高风险
R4850,795,5669.595953821457,50000,0,0,4,0,,,,0.35315377,🟢 低风险
R4851,96,41916.38255054987,500000,1,0,1,1,,,,0.7320865,🟠 中风险
R4852,298,8184.334208975877,500000,2,0,2,0,,,,0.43935102,🟢 低风险
R4853,83,22201.29187487776,200000,2,0,2,1,,,,0.44944265,🟢 低风险
R4854,197,2592.9939361966462,50000,2,0,2,1,,,,0.64844775,🟠 中风险
R4855,42,16009.294607569069,50000,0,0,4,1,,,,0.5302534,🟠 中风险
R4856,31,24219.688214334576,500000,2,0,2,1,,,,0.7694816,🟠 中风险
R4857,556,11752.660204976371,100000,1,0,1,0,,,,0.26116884,🟢 低风险
R4858,499,25868.01850735655,100000,1,0,2,0,,,,0.43968174,🟢 低风险
R4859,436,17309.589081119175,200000,0,0,4,1,,,,0.45829034,🟢 低风险
R4860,196,31600.82512398613,500000,0,0,4,0,,,,0.43017316,🟢 低风险
R4861,330,33617.609133402235,200000,1,0,1,0,,,,0.41837293,🟢 低风险
R4862,14,14132.552392699885,200000,3,0,4,1,,,,0.99180096,🔴 高风险
R4863,81,20767.328593929567,100000,0,0,1,0,,,,0.50461906,🟠 中风险
R4864,75,21834.542264722328,500000,1,0,3,0,,,,0.5086587,🟠 中风险
R4865,201,26193.492954346984,200000,3,0,2,1,,,,0.9576465,🔴 高风险
R4866,87,20143.819962442656,100000,3,0,3,1,,,,0.91559815,🔴 高风险
R4867,32,21902.109593428424,100000,2,0,3,0,,,,0.30071774,🟢 低风险
R4868,181,17565.935252048806,50000,1,0,3,1,,,,0.56395656,🟠 中风险
R4869,336,21152.398669720184,500000,2,1,1,0,,,,0.934276,🔴 高风险
R4870,96,32979.40193535133,500000,0,0,2,1,,,,0.7042665,🟠 中风险
R4871,28,26460.832412118543,50000,1,0,3,1,,,,0.90374404,🔴 高风险
R4872,43,27012.55639443369,200000,1,0,1,0,,,,0.49318933,🟢 低风险
R4873,54,27230.703241355783,100000,0,0,4,0,,,,0.46096566,🟢 低风险
R4874,71,18461.912221189647,100000,1,0,3,1,,,,0.37969288,🟢 低风险
R4875,205,23188.270435795304,100000,1,1,1,0,,,,0.8642807,🔴 高风险
R4876,183,9148.263216642554,50000,1,0,1,0,,,,0.55285746,🟠 中风险
R4877,238,32688.07656316957,100000,0,0,1,1,,,,0.6825367,🟠 中风险
R4878,90,1000.0,200000,0,0,1,0,,,,0.554668,🟠 中风险
R4879,347,19128.51607664575,200000,0,0,2,0,,,,0.4734882,🟢 低风险
R4880,45,31408.95977150274,50000,1,1,4,1,,,,0.8938122,🔴 高风险
R4881,126,6361.320663706585,200000,1,0,1,0,,,,0.41114628,🟢 低风险
R4882,322,23997.79917616851,500000,0,0,3,1,,,,0.6188971,🟠 中风险
R4883,39,13192.335534209731,500000,1,0,4,0,,,,0.20568906,🟢 低风险
R4884,23,16311.967348111311,100000,3,0,2,1,,,,0.98801875,🔴 高风险
R4885,430,29459.40960639438,100000,2,0,3,1,,,,0.45358372,🟢 低风险
R4886,83,21980.5692588515,500000,0,0,4,0,,,,0.4759523,🟢 低风险
R4887,230,1000.0,200000,3,0,4,1,,,,0.970941,🔴 高风险
R4888,5,10235.744602684015,50000,1,0,2,1,,,,0.9645789,🔴 高风险
R4889,234,29753.357348887595,100000,0,1,3,0,,,,0.40308356,🟢 低风险
R4890,75,24489.427181929976,100000,1,0,3,0,,,,0.45908812,🟢 低风险
R4891,11,37481.35572524284,500000,1,0,1,1,,,,0.906841,🔴 高风险
R4892,188,36826.47594013297,500000,0,0,4,0,,,,0.3423038,🟢 低风险
R4893,55,16577.548698532082,50000,5,0,3,1,,,,0.94699997,🔴 高风险
R4894,97,45032.37805069488,100000,2,0,2,0,,,,0.61373574,🟠 中风险
R4895,16,20244.79669851911,200000,2,0,3,1,,,,0.93961096,🔴 高风险
R4896,31,10373.314655909746,200000,2,0,1,0,,,,0.25561067,🟢 低风险
R4897,70,13663.601340894227,500000,1,0,4,0,,,,0.58896935,🟠 中风险
R4898,18,1000.0,50000,1,0,1,1,,,,0.93033177,🔴 高风险
R4899,483,36070.19008249281,500000,4,0,2,0,,,,0.47524163,🟢 低风险
R4900,1,35947.61989043864,50000,0,0,3,1,,,,0.97422224,🔴 高风险
R4901,132,9844.92561186679,200000,1,0,1,1,,,,0.59423363,🟠 中风险
R4902,26,17721.15711618094,50000,1,0,2,1,,,,0.9294489,🔴 高风险
R4903,73,20956.075441125777,200000,2,0,2,1,,,,0.72324735,🟠 中风险
R4904,520,10396.469478578863,50000,0,1,1,1,,,,0.92473155,🔴 高风险
R4905,35,2448.9796872883853,500000,1,0,2,0,,,,0.1357255,🟢 低风险
R4906,675,17896.42396223088,200000,0,0,3,1,,,,0.50511134,🟠 中风险
R4907,46,16789.20570540753,100000,1,0,3,1,,,,0.55425966,🟠 中风险
R4908,270,16115.887590112248,100000,0,0,3,1,,,,0.57211536,🟠 中风险
R4909,158,22227.160626009645,200000,0,0,2,0,,,,0.56439346,🟠 中风险
R4910,431,34295.196585259924,100000,4,0,2,1,,,,0.8201281,🔴 高风险
R4911,161,16969.072803082738,200000,0,0,3,0,,,,0.4782094,🟢 低风险
R4912,152,21704.42998721363,500000,0,0,3,0,,,,0.4526173,🟢 低风险
R4913,43,27268.70523744936,500000,1,0,4,1,,,,0.4890469,🟢 低风险
R4914,36,25541.429265127488,50000,1,0,1,1,,,,0.79972917,🟠 中风险
R4915,496,13855.76475552158,100000,0,0,3,0,,,,0.41917983,🟢 低风险
R4916,79,20963.77123114036,100000,0,0,2,0,,,,0.47934827,🟢 低风险
R4917,93,25475.398201690536,100000,1,0,1,0,,,,0.36899734,🟢 低风险
R4918,285,8716.486624892223,200000,1,0,2,0,,,,0.49860677,🟢 低风险
R4919,82,32635.39010796508,500000,1,1,2,1,,,,0.94084805,🔴 高风险
R4920,607,34315.88905214111,100000,0,0,4,1,,,,0.6317131,🟠 中风险
R4921,267,12772.197445555064,50000,0,0,3,0,,,,0.32003078,🟢 低风险
R4922,181,21936.700183481687,100000,0,0,4,0,,,,0.4156809,🟢 低风险
R4923,425,26422.78256671032,50000,0,0,1,1,,,,0.6961159,🟠 中风险
R4924,10,14543.858436712471,100000,1,0,2,1,,,,0.9504329,🔴 高风险
R4925,59,24816.138456880944,100000,0,0,2,1,,,,0.5716129,🟠 中风险
R4926,125,21632.55626292165,500000,2,0,3,0,,,,0.26923177,🟢 低风险
R4927,51,5320.818223611992,50000,2,0,2,1,,,,0.6119566,🟠 中风险
R4928,272,24591.613159785586,100000,1,0,2,0,,,,0.46988186,🟢 低风险
R4929,503,8998.575837289642,50000,0,1,4,1,,,,0.92855424,🔴 高风险
R4930,110,29392.02851662047,50000,1,1,3,1,,,,0.88564086,🔴 高风险
R4931,83,13287.889248661111,500000,0,0,3,0,,,,0.2872328,🟢 低风险
R4932,651,18387.14566338855,500000,3,1,3,1,,,,0.98933333,🔴 高风险
R4933,117,33722.78913446575,50000,2,0,2,0,,,,0.11161725,🟢 低风险
R4934,134,24963.81646528845,500000,1,0,4,1,,,,0.5266128,🟠 中风险
R4935,86,9205.260804254547,100000,0,0,1,0,,,,0.5812118,🟠 中风险
R4936,480,9850.834292009164,100000,1,0,2,0,,,,0.33062658,🟢 低风险
R4937,168,14006.972113762746,500000,0,0,4,1,,,,0.53870475,🟠 中风险
R4938,287,23946.44083356666,50000,0,0,1,0,,,,0.49895447,🟢 低风险
R4939,334,23582.998149327683,100000,2,0,2,1,,,,0.6920594,🟠 中风险
R4940,83,11568.976953371308,200000,3,0,2,1,,,,0.9013118,🔴 高风险
R4941,113,8327.90514385641,50000,3,0,1,1,,,,0.968455,🔴 高风险
R4942,377,22815.834050858342,50000,0,0,2,1,,,,0.37465614,🟢 低风险
R4943,90,18181.399342098382,200000,3,0,2,1,,,,0.91926295,🔴 高风险
R4944,315,41572.158874477376,200000,0,0,2,1,,,,0.6925323,🟠 中风险
R4945,566,20366.03656563079,50000,1,0,4,0,,,,0.31853318,🟢 低风险
R4946,195,38142.52827700275,200000,1,0,4,1,,,,0.4242781,🟢 低风险
R4947,270,8296.1640189566,500000,1,0,2,1,,,,0.34631538,🟢 低风险
R4948,327,4267.870604382928,500000,1,0,4,1,,,,0.48340994,🟢 低风险
R4949,372,8799.148674744654,50000,2,0,2,1,,,,0.77829325,🟠 中风险
R4950,100,31891.297814534664,500000,1,0,4,1,,,,0.4970022,🟢 低风险
R4951,10,37561.015896935336,100000,0,0,4,1,,,,0.9740587,🔴 高风险
R4952,102,12178.20546047366,500000,2,0,4,0,,,,0.522193,🟠 中风险
R4953,224,15394.339702404424,500000,1,0,1,0,,,,0.35756275,🟢 低风险
R4954,119,8310.190897875003,200000,1,0,2,1,,,,0.5840452,🟠 中风险
R4955,276,1883.6015288161288,500000,0,1,1,1,,,,0.9721329,🔴 高风险
R4956,88,27184.11697776629,50000,3,0,4,1,,,,0.95856345,🔴 高风险
R4957,201,22230.20302962164,500000,2,0,4,0,,,,0.45373675,🟢 低风险
R4958,41,20104.87982673876,500000,0,0,2,1,,,,0.5914247,🟠 中风险
R4959,276,5999.4346283662,50000,2,0,3,1,,,,0.5984495,🟠 中风险
R4960,157,36399.56681828661,50000,1,0,2,0,,,,0.18467508,🟢 低风险
R4961,45,14966.432619505267,200000,1,0,3,1,,,,0.56837654,🟠 中风险
R4962,69,25336.26424816476,100000,1,0,4,0,,,,0.46815544,🟢 低风险
R4963,276,5454.385947552755,500000,2,0,1,1,,,,0.76077616,🟠 中风险
R4964,131,18094.748103799622,100000,1,0,2,0,,,,0.34972754,🟢 低风险
R4965,48,22913.74456238584,200000,3,0,3,1,,,,0.8958615,🔴 高风险
R4966,683,23270.75218053308,50000,1,0,3,0,,,,0.42297494,🟢 低风险
R4967,251,21546.48543236625,50000,1,0,3,1,,,,0.6346745,🟠 中风险
R4968,629,24945.224920487726,50000,2,0,2,0,,,,0.4439568,🟢 低风险
R4969,111,8694.795439670388,200000,0,0,2,0,,,,0.4718606,🟢 低风险
R4970,128,21973.7260543966,500000,1,0,3,1,,,,0.49962097,🟢 低风险
R4971,456,21137.57683480277,200000,1,0,1,1,,,,0.3996289,🟢 低风险
R4972,148,22316.726841950607,50000,1,0,3,0,,,,0.316464,🟢 低风险
R4973,245,20723.452173191818,500000,1,0,1,1,,,,0.5401543,🟠 中风险
R4974,58,7267.872260866025,50000,1,0,2,0,,,,0.2890175,🟢 低风险
R4975,118,6822.002478910263,50000,1,1,2,1,,,,0.8886383,🔴 高风险
R4976,26,1000.0,200000,2,0,2,1,,,,0.9437476,🔴 高风险
R4977,46,28175.345098452977,200000,0,0,4,0,,,,0.35586149,🟢 低风险
R4978,0,28276.575097351983,100000,0,0,1,1,,,,0.9767617,🔴 高风险
R4979,8,28435.502912221204,50000,0,0,4,1,,,,0.93249464,🔴 高风险
R4980,756,23067.89962461452,500000,1,1,2,1,,,,0.9577492,🔴 高风险
R4981,55,1000.0,50000,1,0,3,1,,,,0.68358415,🟠 中风险
R4982,217,9732.89508214734,500000,1,0,3,1,,,,0.48758164,🟢 低风险
R4983,365,21704.15417593112,100000,0,0,4,0,,,,0.49176925,🟢 低风险
R4984,159,21355.180027917955,50000,3,0,3,1,,,,0.96193314,🔴 高风险
R4985,33,17772.517868479787,500000,2,0,2,1,,,,0.45564443,🟢 低风险
R4986,260,23689.172029082467,500000,0,0,4,1,,,,0.62288594,🟠 中风险
R4987,183,20116.51707685245,100000,2,0,3,1,,,,0.63075155,🟠 中风险
R4988,262,21207.70465551362,200000,0,0,4,1,,,,0.6029725,🟠 中风险
R4989,293,13609.34667167984,100000,2,0,1,1,,,,0.68688405,🟠 中风险
R4990,741,29820.109861215904,500000,0,0,4,1,,,,0.5639256,🟠 中风险
R4991,170,15692.28391319616,100000,2,0,1,0,,,,0.4129025,🟢 低风险
R4992,83,6693.509169793737,200000,2,0,1,1,,,,0.4446404,🟢 低风险
R4993,209,12290.009871812714,50000,2,0,1,0,,,,0.45792416,🟢 低风险
R4994,14,16515.338086380198,100000,0,0,3,1,,,,0.6912413,🟠 中风险
R4995,455,29940.027883688468,100000,1,0,1,1,,,,0.5576472,🟠 中风险
R4996,25,19577.32001565207,50000,1,0,3,1,,,,0.7904418,🟠 中风险
R4997,79,18138.51781034351,100000,4,0,2,1,,,,0.90065914,🔴 高风险
R4998,338,7513.365752373726,200000,0,0,3,1,,,,0.69679976,🟠 中风险
R4999,181,27854.825898295763,500000,2,0,4,0,,,,0.5599781,🟠 中风险
R5000,100,13480.478459766142,100000,1,0,3,0,,,,0.29586643,🟢 低风险
R5001,128,18999.72141058664,50000,2,0,3,1,,,,0.3426288,🟢 低风险
R5002,385,34801.83076881865,50000,2,0,3,1,,,,0.79890835,🟠 中风险
R5003,83,25087.633310493045,100000,1,0,2,0,,,,0.3735083,🟢 低风险
R5004,407,3717.459522848256,50000,2,0,3,1,,,,0.7589405,🟠 中风险
R5005,18,2304.897636475278,500000,1,0,4,1,,,,0.8032316,🔴 高风险
R5006,299,19356.89549880754,500000,1,0,4,1,,,,0.5820903,🟠 中风险
R5007,376,7872.59385125195,50000,1,0,1,1,,,,0.631968,🟠 中风险
R5008,40,26485.467476329977,100000,0,0,3,0,,,,0.58363783,🟠 中风险
R5009,112,20422.6306496498,100000,1,0,2,1,,,,0.56403863,🟠 中风险
R5010,36,21653.84769023863,50000,1,0,1,1,,,,0.79190767,🟠 中风险
R5011,245,12932.56818357647,500000,1,0,4,1,,,,0.7084373,🟠 中风险
R5012,153,37413.836552867055,500000,2,0,1,1,,,,0.7584374,🟠 中风险
R5013,201,48425.9372801046,100000,2,0,2,1,,,,0.8048478,🔴 高风险
R5014,43,17214.152762432852,500000,0,0,4,1,,,,0.49924338,🟢 低风险
R5015,47,23530.39248415001,200000,1,0,4,0,,,,0.5561656,🟠 中风险
R5016,8,20974.173430643124,500000,2,0,3,1,,,,0.9371443,🔴 高风险
R5017,77,17403.131365589314,100000,0,0,4,0,,,,0.34979385,🟢 低风险
R5018,164,11679.295322672033,500000,0,0,4,1,,,,0.7167004,🟠 中风险
R5019,390,9150.320125195229,500000,3,0,4,1,,,,0.97850204,🔴 高风险
R5020,219,8644.027344744758,50000,1,0,3,1,,,,0.5369246,🟠 中风险
R5021,114,24052.40025549145,200000,2,1,3,1,,,,0.9601366,🔴 高风险
R5022,612,14803.255217963648,50000,0,1,4,1,,,,0.9619902,🔴 高风险
R5023,254,1000.0,500000,1,0,2,1,,,,0.5404853,🟠 中风险
R5024,532,24448.582205983224,500000,0,0,2,1,,,,0.6374106,🟠 中风险
R5025,149,19617.387175358443,50000,1,0,1,0,,,,0.3789886,🟢 低风险
R5026,59,33466.73001401146,200000,0,1,4,1,,,,0.8588957,🔴 高风险
R5027,10,23731.22397091009,100000,0,0,4,1,,,,0.97694355,🔴 高风险
R5028,258,5213.264036897028,50000,1,0,3,1,,,,0.87482715,🔴 高风险
R5029,25,1000.0,500000,1,0,3,1,,,,0.9396314,🔴 高风险
R5030,72,12805.276156620626,500000,0,0,2,1,,,,0.4657757,🟢 低风险
R5031,152,13748.925793063474,100000,0,0,2,1,,,,0.60083205,🟠 中风险
R5032,166,29431.592010001663,500000,1,0,1,0,,,,0.32173362,🟢 低风险
R5033,183,19911.290677104265,500000,1,0,4,1,,,,0.5491467,🟠 中风险
R5034,36,31336.884980985087,100000,1,0,3,1,,,,0.79286873,🟠 中风险
R5035,95,6751.669442973653,500000,2,0,1,0,,,,0.37108377,🟢 低风险
R5036,192,29652.64384380448,500000,0,0,1,1,,,,0.60947555,🟠 中风险
R5037,700,27209.8915343092,200000,1,0,2,0,,,,0.4900288,🟢 低风险
R5038,260,1000.0,50000,0,0,4,1,,,,0.63286483,🟠 中风险
R5039,511,33226.178412607725,200000,1,0,4,0,,,,0.23960789,🟢 低风险
R5040,287,20934.584917663527,200000,1,0,3,0,,,,0.41863164,🟢 低风险
R5041,179,23920.44503868506,500000,1,0,4,0,,,,0.41615063,🟢 低风险
R5042,42,11351.038875715773,50000,1,1,1,1,,,,0.85599965,🔴 高风险
R5043,219,32752.470129219724,50000,0,0,4,1,,,,0.39073673,🟢 低风险
R5044,195,8141.476707611302,500000,0,0,4,0,,,,0.3762399,🟢 低风险
R5045,184,28320.920183739458,200000,0,0,3,1,,,,0.6712319,🟠 中风险
R5046,134,28206.07475908671,200000,0,0,2,1,,,,0.4991605,🟢 低风险
R5047,150,10258.325718277778,200000,0,0,1,0,,,,0.5236908,🟠 中风险
R5048,81,39833.73599422574,50000,1,0,3,1,,,,0.4749164,🟢 低风险
R5049,146,22315.284802175192,500000,2,0,3,0,,,,0.53756076,🟠 中风险
R5050,44,26538.92610271024,50000,3,0,4,1,,,,0.9712478,🔴 高风险
R5051,327,4728.792046642442,200000,0,0,3,1,,,,0.4376501,🟢 低风险
R5052,41,41177.30003008565,50000,1,0,2,1,,,,0.31130922,🟢 低风险
R5053,17,7754.430597749102,50000,0,1,1,1,,,,0.9246213,🔴 高风险
R5054,114,30248.864327659307,500000,0,0,1,1,,,,0.6015232,🟠 中风险
R5055,214,10052.282820683044,500000,1,0,3,0,,,,0.48758164,🟢 低风险
R5056,115,13810.111971523173,50000,1,0,1,1,,,,0.59334606,🟠 中风险
R5057,64,27887.54043885447,100000,1,0,2,1,,,,0.54565245,🟠 中风险
R5058,163,30275.52713675157,500000,0,0,3,1,,,,0.49888858,🟢 低风险
R5059,85,7287.15750885898,100000,4,0,3,0,,,,0.5058397,🟠 中风险
R5060,540,30904.72169056994,500000,1,0,2,1,,,,0.54383004,🟠 中风险
R5061,511,30449.804951331946,200000,1,0,3,0,,,,0.37902445,🟢 低风险
R5062,139,10620.465911551077,100000,0,0,1,0,,,,0.5419664,🟠 中风险
R5063,79,35986.475935911105,200000,1,0,1,1,,,,0.6397186,🟠 中风险
R5064,267,5431.42371751962,200000,1,1,2,1,,,,0.98889637,🔴 高风险
R5065,7,13752.274172223846,50000,1,0,4,1,,,,0.95328796,🔴 高风险
R5066,128,24790.026240919888,200000,0,0,4,0,,,,0.39471507,🟢 低风险
R5067,81,11464.337152973936,200000,2,0,4,1,,,,0.5154849,🟠 中风险
R5068,506,22638.190856793408,200000,2,0,2,0,,,,0.340189,🟢 低风险
R5069,2,22410.760788032952,200000,1,0,4,1,,,,0.992945,🔴 高风险
R5070,160,18129.257300772795,50000,1,0,1,0,,,,0.44072443,🟢 低风险
R5071,269,28324.0053859056,50000,0,0,3,1,,,,0.531802,🟠 中风险
R5072,132,17716.39207342361,200000,1,0,4,0,,,,0.5186939,🟠 中风险
R5073,17,22315.410688138058,100000,1,0,2,1,,,,0.92337614,🔴 高风险
R5074,718,31464.718774879024,500000,3,0,1,1,,,,0.8897103,🔴 高风险
R5075,145,27906.862100258404,100000,0,0,4,1,,,,0.46940458,🟢 低风险
R5076,190,27860.172908142085,200000,1,0,4,0,,,,0.5454772,🟠 中风险
R5077,53,8508.203977832198,50000,2,0,1,0,,,,0.4457458,🟢 低风险
R5078,132,25247.925755013217,200000,0,0,2,1,,,,0.5070735,🟠 中风险
R5079,112,11215.012090304952,200000,2,0,3,0,,,,0.382537,🟢 低风险
R5080,15,7185.850202219737,50000,1,0,1,1,,,,0.9320724,🔴 高风险
R5081,22,19282.936537150315,100000,2,0,3,0,,,,0.7269648,🟠 中风险
R5082,363,10957.048133484102,500000,0,0,4,0,,,,0.32797652,🟢 低风险
R5083,54,27906.17718839977,200000,0,0,1,0,,,,0.48899925,🟢 低风险
R5084,43,28145.35459695324,50000,1,0,4,0,,,,0.32438788,🟢 低风险
R5085,140,1000.0,500000,0,0,4,0,,,,0.33625394,🟢 低风险
R5086,292,11716.9746042311,500000,3,0,4,1,,,,0.9943932,🔴 高风险
R5087,12,5402.133280820011,500000,2,0,4,1,,,,0.62656814,🟠 中风险
R5088,171,15373.707234071097,50000,2,0,4,0,,,,0.45780674,🟢 低风险
R5089,25,24551.756698688245,200000,0,0,2,1,,,,0.9864341,🔴 高风险
R5090,7,17577.119018216115,50000,0,0,4,1,,,,0.8860126,🔴 高风险
R5091,10,14102.407593328648,200000,1,0,1,1,,,,0.95499736,🔴 高风险
R5092,359,33001.76526813139,100000,1,0,3,0,,,,0.4794299,🟢 低风险
R5093,25,1000.0,500000,0,0,1,1,,,,0.9527581,🔴 高风险
R5094,9,32368.718935182245,200000,1,0,1,1,,,,0.8933863,🔴 高风险
R5095,115,14557.117068445144,100000,0,0,2,0,,,,0.48039833,🟢 低风险
R5096,371,19218.909898872105,50000,0,0,4,1,,,,0.47341424,🟢 低风险
R5097,60,14726.366622798914,500000,0,0,3,1,,,,0.57994175,🟠 中风险
R5098,109,35428.88105539118,200000,0,0,3,1,,,,0.53055036,🟠 中风险
R5099,8,7690.215031947406,500000,0,0,4,1,,,,0.9638181,🔴 高风险
